first,tempo,scale,chroma_stft,zero_crossing_rate,rolloff,spectral_centroid,spectral_bandwidth,rmse,dance,percentile_10,percentile_90,dynam_comp
57,0.0,0.0,0.2116449940487788,0.063707846462465,0.02267227237232885,0.04280203515455134,0.04305442101657444,0.39487644658621657,0.207780343947782,0.21074009420668546,0.3934022569591162,0.31254426317382655
58,0.25,1.0,0.31730633624830706,0.11328270367771645,0.1426418796787517,0.14272599487548174,0.13522623889832652,0.32002720108312754,0.2916791403229234,0.13224372002594123,0.36535059447618956,0.3073900845491878
59,0.5,0.0,0.33927141835372177,0.12887088862739413,0.16416593736530743,0.16308777001103839,0.16434817050010453,0.2888265611058369,0.2282740408559915,0.16430633508274234,0.26207071281597805,0.24261300930344487
60,0.75,1.0,0.67736930170306,0.14377597645997806,0.2587844540731488,0.29883345607481526,0.36623125070874424,0.4162838050358512,0.3400527386749043,0.22853646513038048,0.5019351745495015,0.37144537764051094
61,1.0,0.0,0.30424654260635114,0.2655988843809279,0.4117360344900313,0.3920983114406968,0.4524586516203185,0.4617032642082918,0.08930429117400647,0.24759936633487453,0.6060389112355756,0.2723182458516622
62,0.0,1.0,0.6332374706458614,0.05426413964287942,0.09106783291017527,0.09716027416852711,0.14099066382125705,0.18963896694922622,0.4761325376743799,0.151410672433093,0.1678493921101134,0.18766957354891253
63,0.25,0.0,0.7991045109268959,0.06120128578809971,0.13711638835410409,0.1297482268417068,0.17544306805845314,0.2371162490265426,0.41474459858339785,0.20848425869248197,0.17884424416573189,0.13888702733459096
64,0.5,1.0,0.5360695709635052,0.12353938647544663,0.2051605180948545,0.20056655123315462,0.25072731920652125,0.2585215592018454,0.2349567705543636,0.14129908129009874,0.2268862537994913,0.13667596800155174
65,0.75,0.0,0.907124377896137,0.1086388255351324,0.29793072585346103,0.2883134830907726,0.4000676774165436,0.3509375885389173,0.6465050755827626,0.3151099465317025,0.2955209831972337,0.14970628488423965
66,1.0,1.0,0.37950526782387056,0.295741432381349,0.8048153059066732,0.6454387509766645,0.8665517219435991,0.4263748695053461,0.3337972914699989,0.3468414176159357,0.34242614525916404,0.05853104344168531
67,1.0,0.0,0.8737807247689974,0.12349658563217428,0.18989351744520291,0.16042100191273465,0.14772387332174713,0.31539376357094706,0.18880204861592761,0.10833584934851145,0.3026405695571094,0.19871814292412543
68,0.25,1.0,0.386708631025756,0.11875300714491613,0.17667693873537743,0.1676414456025057,0.1810755759923554,0.1740419904672108,0.4011101469692025,0.1593620490769064,0.11340854394648349,0.17268612349982312
69,0.5,0.0,0.3968764653424122,0.33553530871315396,0.4361199905414923,0.48412929077914163,0.5026342752797185,0.24627775840953672,0.4806985427506939,0.11584105579547531,0.21879768895078167,0.3640399861707473
70,0.75,1.0,0.5862231383228591,0.1487561743147864,0.23025865878926285,0.2125766099723029,0.2509114866406155,0.2068805872330218,0.3240649707894252,0.16791382428254392,0.14875729531135026,0.13706563693035523
71,1.0,0.0,0.5049335340123378,0.1961467976114008,0.27518755971913467,0.25395695936276824,0.2501382867875483,0.1603854526978454,0.32278391082283603,0.07448300818727643,0.14691325682670342,0.22543076321034788
72,0.0,1.0,0.15130415080602652,0.21975529907462935,0.3728158197764805,0.3573928073015219,0.3821022124547468,0.09123327139713217,0.5627039309201889,0.13985064502441827,0.05153850139511965,0.1846180234236295
73,0.25,0.0,0.4200540706752447,0.3116653190198239,0.32644481198623093,0.4062540001890142,0.4210239205039722,0.03133859727787957,0.2825722181102749,0.013717050409243349,0.04415534474534667,0.48179152684278637
74,0.5,1.0,0.44698421365798435,0.3458436331853004,0.44732626494111327,0.49255962428276034,0.5431474597858895,0.051777634037114384,0.5949735468485787,0.05593329567516856,0.062433427249627686,0.4139031266972246
75,0.75,0.0,0.5537477350574745,0.6989965259580078,0.6736648648385875,0.8783099326550472,0.9071513933668932,0.055100175976886746,0.1614619316386261,0.006191073846067936,0.07213327146851323,0.7565334891386152
76,1.0,1.0,0.3140655847066961,0.13506304999919574,0.13020016372244106,0.1558105139568905,0.20811186761991943,0.9228576511390004,0.341377899414911,0.5642243197145697,0.8790682056060451,0.0871875702292285
77,0.0,0.0,0.5267079836741282,0.08332757271489383,0.08477542188359592,0.09933956768161958,0.16946097645226765,0.39098611095297237,0.3508806035685853,0.3007045186133944,0.4389411591633426,0.2673632697581851
78,0.25,1.0,0.321564564812614,0.10921522425389063,0.11180743431003819,0.12540792273585355,0.19628980491839398,0.4177267540593033,0.2844476260002412,0.15276057833051568,0.43517423573656666,0.29360292418477335
79,0.5,0.0,0.5042464585347112,0.1435298435295953,0.1619958890370708,0.16890591460505028,0.18750542617151317,0.44574955665403315,0.29737601523186735,0.23057814014702516,0.4628601139751548,0.20866719748410567
80,0.75,1.0,0.3948340499389745,0.1286896626408162,0.15100365339007504,0.1736030344391546,0.24586933132469482,0.6133476760731255,0.22535832722166366,0.40716075124824497,0.7629842472070871,0.19185887659256043
81,1.0,0.0,0.34930284643453247,0.2761956863131919,0.5267063962308078,0.47307274907775976,0.6178624909252493,0.5487399227161998,0.2132254394411442,0.42918645128204536,0.5392040632911289,0.19947136581575714
82,0.0,1.0,0.10497847030390006,0.4335966490294167,0.41673834152892375,0.4829145269565982,0.5510397671122189,0.3826180669001339,0.0948575010634249,0.026548544410184383,0.4884943561323181,0.5631140914978243
83,0.25,0.0,0.6534946373853554,0.029678171436252898,0.04541183776849667,0.05793907023959593,0.15613274347690273,0.4087115758043137,0.33115585764585365,0.22836081037853717,0.5215935713302221,0.4278345500579402
84,0.5,1.0,0.5262182663713229,0.06502435273989364,0.061001430893712884,0.07071949943457782,0.10483970894516192,0.5705834431118011,0.30841932140384914,0.420095662283566,0.5002484935431694,0.14663658509119024
85,0.75,0.0,0.41835761007026917,0.1599667601460881,0.18881494412199093,0.19808779920100283,0.26971234070090594,0.36019813801019435,0.3666255921963231,0.17909346633708462,0.3401726630003749,0.21253352053263505
86,1.0,1.0,0.39365736224809245,0.1377470206275148,0.16519197489188311,0.1937466848491242,0.2797329844001213,0.5813397750356205,0.34290196364318737,0.4796336189890417,0.5486599772244163,0.07540871615253399
87,0.0,0.0,0.38631969460136045,0.25624294424025484,0.18171968779556177,0.2985656393964982,0.3247395931655043,0.30312821492470277,0.34282253725024703,0.16946671707452118,0.3194502347835123,0.5960828111644331
88,0.25,1.0,0.3014517911147626,0.22306232014011224,0.4312093460144223,0.40377531149611123,0.5618560755943757,0.4191015678395388,0.25853032147551286,0.3280758444232189,0.39814854987297044,0.1859382073654903
89,0.5,0.0,0.9072284165505953,0.04980030662712133,0.08163756080392295,0.08629495114600598,0.17570062825865146,0.466944617493504,0.3142185731082259,0.31174369290449383,0.458348521185599,0.19511607623523855
90,0.75,1.0,0.5715360329998002,0.12403820355566825,0.17322510994711254,0.17833698677545898,0.2741509057692447,0.4628643947810212,0.4344879073316748,0.10467186918661857,0.41685999768416776,0.21969168409552556
91,1.0,0.0,0.7251077010252749,0.08761331605475864,0.11764377492423096,0.1287254763388813,0.23411598679320966,0.5804207625375929,0.4337548444755858,0.3554366998257485,0.47740996510488304,0.13982842747657884
92,0.0,1.0,0.5036065682650157,0.15123448854189986,0.21059062703388237,0.2777741438100239,0.3795931195628399,0.15529943692336193,0.6492350484596627,0.08855174409568813,0.20516541535447874,0.7753038428406019
93,0.25,0.0,0.47277970476982534,1.0,0.7474832647357011,0.8199441039550313,0.7098433862211094,0.2013553069793924,0.33125857194720554,0.026801024313396562,0.27272316320002143,0.5311973518022982
94,0.5,1.0,0.4017780521315631,0.16283229686068582,0.2112251543241076,0.20275481605294166,0.2777699080428503,0.36610325266566346,0.4766277713595402,0.2478439179444882,0.26580555869975053,0.12206212180454608
95,0.5,0.0,0.36399184336949064,0.16591163040049536,0.19568091398707768,0.20640363272215412,0.29541914992596713,0.4210787550034373,0.6047159927067225,0.37100803711151953,0.30228408331518963,0.04573389256111463
96,1.0,1.0,0.9091292763302393,0.22786032638723072,0.36881990570701134,0.3999685108207322,0.5009478612154368,0.5042356204665741,0.39442269218796405,0.18565397763358213,0.5035861862024104,0.423171977492263
97,0.0,0.0,0.3228571662770997,0.36428678099786266,0.5668452566752918,0.5611270167509895,0.726441772785003,0.16014490095057404,0.41808849472697607,0.0,0.18633722805121386,0.511824018018299
98,0.25,1.0,0.14081905113804608,0.18080153279113095,0.20010095429904529,0.22218845926128067,0.294119290666839,0.2372694177762139,0.42099318316795004,0.24252851190206745,0.1895911218511979,0.14638080791996372
99,0.5,0.0,0.37559677728182533,0.25047454009113584,0.42724929863528815,0.3989732288295791,0.4989990562234923,0.331861286765696,0.4720842666778269,0.21405687794772602,0.2634588928934098,0.16138175359473794
100,0.75,1.0,0.3568411300321343,0.5687764963965224,0.7892101882699553,0.7212665026363841,0.8085668260962523,0.2936557895468007,0.26028096467741824,0.15237851455567478,0.2669653516460134,0.18235298226020638
101,1.0,0.0,0.49925081659834797,0.35583444456029284,0.5805513204143868,0.563184611383066,0.6793433561742325,0.3741229695953558,0.3539097191917001,0.15343338428807152,0.34811352265459483,0.19397766927479185
102,0.0,1.0,0.0834216611000734,0.26164265283033605,0.39438987971772516,0.3831077736722999,0.5177220857847031,0.2220436910168532,0.3644710669113362,0.19874318776149258,0.17235701996308808,0.1365280376978644
103,0.25,0.0,0.429901907312278,0.02428139571931531,0.004394479660231125,0.010312943299824762,0.02672813684931794,0.5789819100628044,0.36057388606452684,0.4772217692375879,0.5374088214166648,0.1347133745836117
104,0.5,1.0,0.3974158900023477,0.049581691489157656,0.032162726416838726,0.03795417431157259,0.018468623378004815,0.7022848921875748,0.34879886706013086,0.6560166585234176,0.5943232623535878,0.0711445019318885
105,0.75,0.0,0.3985872181261821,0.0658921567012178,0.06804620536885983,0.08056595717441753,0.06849488659626866,0.6419285731799321,0.1189521611235257,0.40585376477173546,0.6286929758990745,0.19639101448023474
106,1.0,1.0,0.31589519377146846,0.11077805250255988,0.07374721244576933,0.11050841157359031,0.09450415312266132,0.9506336969201007,0.14443352050286581,0.8411414462768483,1.0,0.18325581727802123
107,0.0,0.0,0.22120330897567725,0.09487182600885641,0.10896154002408971,0.13821737543076115,0.16065651394000996,0.454687502918038,0.24815088944622346,0.37143652404450306,0.4253431114121833,0.22304400014379583
108,0.25,1.0,0.27290032655526736,0.07147506156681267,0.15143869859569298,0.1584137933609971,0.24142178599796335,0.5137309985656657,0.17402896453296549,0.40149641051782153,0.4649937699709063,0.16028340671179384
109,0.5,0.0,0.3889741515437552,0.04515559268639968,0.030887021228478997,0.037520700640906374,0.03441033913803881,0.7616316529230474,0.24058749430318135,0.515972303228211,0.7544348338598761,0.1442601231874246
110,0.75,1.0,0.6516652384996829,0.03212131897633312,0.05388773445499419,0.06342234664569547,0.09658868342974047,0.7165782926657501,0.3135768618542148,0.36104695025254724,0.7122493860684846,0.24656048028739355
111,1.0,0.0,0.347076209050018,0.10322578967900031,0.10048161432348453,0.13035163645398332,0.16246226245313938,0.7334460125189323,0.08033709641182832,0.0756360111251706,0.8075991759678331,0.27778743917321047
112,0.0,1.0,0.1050404731383756,0.18846695030494104,0.14876590467944154,0.2406205148440476,0.25994309184638636,0.36429727713856563,0.36437960280728443,0.058164889299372524,0.41126861924277736,0.7189710114767802
113,0.25,0.0,0.18871340335239867,0.09141701316295932,0.1619672938390858,0.1552537974860872,0.237766259127163,0.6477932645390283,0.2072133340038451,0.48346946045435674,0.6128065906291456,0.10353233879538672
114,0.5,1.0,0.4844632456655288,0.06341204409429356,0.05468243149485977,0.06524716760032696,0.050593390757276306,0.551915049147439,0.19240098673230482,0.26718293975746754,0.580220193996771,0.2539469979713716
115,0.75,0.0,0.48278212813484755,0.04411471655640283,0.057065702767725414,0.060295968670712026,0.04895476564144744,0.8146797291145147,0.2040582161709661,0.6423212460888236,0.7298437092290765,0.11212287787579094
116,1.0,1.0,1.0,0.2526529098439986,0.33946700969948485,0.38990596494271107,0.42819878525879085,0.4465447087983444,0.3235630994878575,0.24875309151052835,0.7190707353260386,0.484182657976098
117,0.0,0.0,0.17780710476818612,0.060650343879292815,0.09889057694685112,0.11014763451419379,0.16502632926466565,0.46816653361920024,0.3425662577557456,0.4154674076632033,0.3976866347613015,0.15793740448211765
118,0.25,1.0,0.19915016182739798,0.10747510617817047,0.11999421630074605,0.14574439436994266,0.14909944352132531,0.406079181827662,0.1262094383980259,0.06283258272590847,0.49705656883754096,0.4704487553240486
119,0.5,0.0,0.39112438882545003,0.1314493962455266,0.30107241177727934,0.2946316955747731,0.35896828046005325,0.6287964237612115,0.23960827713016017,0.2340830688646674,0.6917794738078764,0.26229990954831595
120,0.75,1.0,0.3115054981801645,0.126242408766963,0.3765596324018375,0.3223230655293246,0.4636000930524953,0.759340296622655,0.23610001560402366,0.6397930167673804,0.6537320026812693,0.006020375606556875
121,1.0,0.0,0.36038485474627513,0.11157658051730049,0.18989507256649973,0.2050036714065013,0.255473008208586,0.7800372653393004,0.16989260449155127,0.5570097820024131,0.7222290862150675,0.17724173682650043
122,0.0,1.0,0.02850249282921456,0.19733948052337677,0.46221894908082106,0.42236060174714385,0.5307734656275356,0.3863564085292795,0.15268464020687764,0.32761104158028825,0.40762639910179077,0.2146489962871667
123,0.25,0.0,0.7469713717149795,0.0,0.000342246216717177,0.0,0.048208253650971936,0.46529159986430796,0.24091194999332302,0.2385614734314457,0.5012077594449604,0.4028750428543556
124,0.5,1.0,0.623766800403628,0.02587079920001012,0.03169989171354999,0.050965936138516785,0.08561505550353918,0.5104132760949097,0.20828379027697197,0.31266080700545046,0.5459792730490417,0.31815398210835194
125,0.75,0.0,0.5687089139268244,0.03343318204609849,0.02995530423442891,0.05112940005142728,0.10755723561380631,0.6300100263028546,0.10199170117945944,0.3183607019638147,0.7078732418443691,0.2905420539598265
126,1.0,1.0,0.5444573984829693,0.10494570192296875,0.17185941803766921,0.19708638497340508,0.26686286285113875,0.8320384926170855,0.23493753271698004,0.6234443503505812,0.7873856428383806,0.18252948018767548
127,0.0,0.0,0.19736038170205958,0.0529750085223706,0.038831003227357774,0.05179407462379584,0.08605367610388286,0.48527763665770074,0.27798641268671226,0.34699903138539934,0.40917197811599954,0.16355305651266963
128,0.25,1.0,0.44991011690792077,0.05661529784698413,0.04116228039207505,0.05403051161894932,0.051426346951867125,0.43480110864655525,0.16946273445270546,0.15651964633002682,0.48262352127204966,0.34239446347771785
129,0.5,0.0,0.7278546367716322,0.07598367680190199,0.09988901662890581,0.12755684933506667,0.16979435178675165,0.22124260490131575,0.21408315448332174,0.13817719837302714,0.3190707353260385,0.3985549547530184
130,0.75,1.0,0.5405592067168196,0.05803907357743271,0.09579107993173476,0.0836623155348139,0.10761570992357913,0.39084592464796347,0.13859118054282876,0.1422374449588871,0.5951751734516061,0.5585220153250936
131,1.0,0.0,0.3529926456231146,0.18462565887166432,0.35288332038072334,0.34848482249775975,0.5545515145884359,0.8436450993620894,0.16916201667886752,0.6996107229520435,0.7913620068790329,0.08571637264243823
132,0.0,1.0,0.15907152962253726,0.04770168089913268,0.04512162613215183,0.0700064155134937,0.08824433019226273,0.3883434153612985,0.28887660367343715,0.3379268818337333,0.33077040008631636,0.12353402015070958
133,0.25,0.0,0.361048074896061,0.29328734416714297,0.22819217118131296,0.37865384424456044,0.3612465585426226,0.40321936915680795,0.4172760054779461,0.10545126438008905,0.4419121705678778,0.8163455440731976
134,0.5,1.0,0.24776753014546285,0.37567188406717106,0.4181456096168236,0.44228809372019634,0.5286170776132845,0.5876461104866887,0.2852979159122005,0.4338948974162158,0.4992558950376508,0.2349231095281528
135,0.75,0.0,0.32908782060457176,0.22349661302446847,0.39166909980267384,0.4066544085389621,0.49191507534283746,0.5562769698239192,0.2721369851023762,0.13743088602141604,0.5239153055248875,0.2099081722581464
136,1.0,1.0,0.3101628740898984,0.3841037859674141,0.5003884066183725,0.534991006324846,0.6203648039826585,0.4084973504065434,0.0,0.052204471891896614,0.5833377949862637,0.5661395500157776
137,0.0,0.0,0.16367728932855555,0.13462863559889152,0.1508335232175561,0.156326646546336,0.19748222341677757,0.24120249607529554,0.3298581473872596,0.12113533060280474,0.3589762277459572,0.3961502756051577
138,0.25,1.0,0.19113319532973652,0.12024851192841432,0.14186789113461276,0.1514567996619311,0.1946119778807396,0.48680914342432563,0.25052996866932553,0.24418779262828616,0.5849262269747355,0.263974117125529
